"TSectors","Intensity"
"(National) Major Party",24.6
"Agricultural",0
"Arab",0
"Beja",0
"Business",10
"Criminals",5
"Dissident",17.2
"Education",25.5
"General Population",0
"Government",126.5
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",27
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",2
"Local",19.5
"Media",10
"Military",0
"National Ethnic",9
"National Ethnic Minority",0
"Nongovernmental Organization (International)",23
"Nongovernmental Organizations",0
"Police",52.5
"Print News",0
"Protestors",121.2
"Provincial",0
"Rebel",93.4
"Refugees",0
"Social",228.1
"Unidentified Forces",71.8
"Women",0
