"TSectors","Intensity"
"(National) Major Party",193.7
"Agricultural",0
"Business",138.4
"Criminals",328.4
"Dissident",515.6
"Education",0
"General Population",0
"Government",662.3
"Government Major Party (In Government)",0
"Human Rights IGOs",26.3
"Human Rights NGOs",0
"Ideological",19
"Insurgents",0
"International Religious",15
"Kashmiri",0
"Labor",61.6
"Legislative",332.6
"Media",50.6
"Medical",90.2
"Military",170.6
"Muslim",5
"National Religious",12.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",46
"Opposition Major Party (Out Of Government)",284.2
"Parties",25.2
"Police",726.7
"Protestors",28
"Radicals",0
"Rebel",37
"Separatists",20
"Sikh",86
"Social",8067.60000000001
"Unidentified Forces",76
