"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",11.4
"Army",14.6
"Business",0
"Center Right",47.2
"Centrist",0
"Criminals",0
"Dissident",48.4
"Education",0
"Executive",0
"General Population",0
"Government",24.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",58.4
"Muslim",16.4
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",26.4
"Parties",7.4
"Police",42.7
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",677.8
"Unidentified Forces",206.7
