"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",14.6
"Dissident",12.6
"Education",0
"Elite",0
"Executive",0
"Executive Office",11.4
"Exiles",0
"Foreign Ministry",0
"General Population",113.6
"Government",25.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",18.6
"Judicial",8.6
"Labor",0
"Legal",0
"Legislative",22.1
"Media",13.6
"Medical",0
"Military",15.6
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",6.6
"Parties",9.6
"Police",28.6
"Protestors",0
"Rebel",9.6
"Refugees",0
"Social",62
"Unidentified Forces",36
