"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",55.6
"Education",0
"Elite",7.6
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",37.6
"Government",50.7
"Human Rights IGOs",0
"Ideological",0
"Insurgents",8.2
"Judicial",0
"Labor",0
"Legal",12.6
"Local",15.6
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",19.6
"Transportation Business",0
"Unidentified Forces",0
