"TSectors","Intensity"
"(National) Major Party",51.4
"Agricultural",0
"Buddhist",0
"Business",24.9
"Criminals",145.9
"Dissident",128.1
"Education",20.4
"Elite",0
"Exiles",0
"General Population",559.9
"Government",36.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",19.4
"Insurgents",10.4
"International Religious",0
"Judicial",9.4
"Labor",69.4
"Legislative",4.4
"Media",18.4
"Medical",20.4
"Military",19
"Municipal",0
"Muslim",31.4
"National Religious",26.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",23.4
"Opposition Major Party (Out Of Government)",0
"Parties",19.4
"Police",136.4
"Protestors",23.4
"Radicals",0
"Rebel",15.4
"Social",342
"Unidentified Forces",42.4
