"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",13.7
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",40.7
"Education",9.9
"Elite",0
"Ethnic NGOs",0
"General Population",142.2
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",9.3
"Media",0
"Medical",0
"Military",15.3
"National",0
"National Religious",27.3
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",8.9
"Protestors",20.3
"Radicals",0
"Rebel",13.3
"Social",32.9
"South American Indigenous",0
"Unidentified Forces",0
