"TSectors","Intensity"
"Agricultural",0
"Business",16
"Catholic",0
"Criminals",25
"Dissident",47
"Education",4
"Entertainment",0
"Environment Ministry",0
"General Population",143.3
"Government",17.2
"Human Rights NGOs",0
"International Religious",4
"Justice",0
"Labor",7
"Legal",7
"Legislative",11
"Local",0
"Media",6
"Medical",0
"Military",7
"Municipal",0
"Muslim",0
"National Religious",16
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4
"Police",21
"Protestors",0
"Provincial",0
"Rebel",16
"Refugees",0
"Social",34.6
"Television Entertainment",0
"Unidentified Forces",17
"Upper House",0
