"TSectors","Intensity"
"(National) Minor Party",20.2
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",20.2
"Dissident",20.6
"General Population",47.2
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",0
"Local",0
"Media",12.8
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",22.2
"Nongovernmental Organizations",29.2
"Police",29.2
"Protestors",29.2
"Provincial",0
"Radicals",0
"Rebel",25.2
"Social",0
"State-Owned Transportation",0
"Unidentified Forces",0
