"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",20.4
"Criminals",322
"Dissident",8
"Education",1.6
"Exiles",1
"Finance",0
"General Population",131.3
"Government",24.1
"Human Rights IGOs",12
"Human Rights NGOs",13
"Ideological",0
"International Ethnic",0
"International Religious",3
"Local",13
"Media",3
"Medical",4
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",3
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",10
"Police",58.1
"Protestors",13
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",11
"Social",309.7
"State Media",0
"Unidentified Forces",0
"Uyghur",13
