"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",23.6
"Catholic",0
"Communist",0
"Criminals",43.6
"Dissident",52.6
"Education",10.6
"Elite",0
"Ethnic NGOs",0
"General Population",170.6
"Government",15.4
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",0
"Medical",18.6
"Military",0
"National",0
"National Religious",23.6
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",33
"Protestors",27.6
"Radicals",0
"Rebel",0
"Social",79.4
"South American Indigenous",0
"Unidentified Forces",28.6
