"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",98.2
"Education",0
"Elite",6
"Exiles",0
"General Population",0
"Government",14.6
"Government Major Party (In Government)",4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",36
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",2
"Parties",7.5
"Police",81
"Protestors",0
"Radicals",0
"Rebel",0
"Social",215.8
"Unidentified Forces",0
