"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",105.4
"Dissident",27.7
"Education",16
"Executive",31.4
"Fundamentalist",71.4
"General Population",1195.7
"Government",1797.6
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",527.3
"Judicial",3
"Labor",54.4
"Legal",0
"Legislative",36.6
"Local",0
"Media",15.4
"Medical",0
"Military",107
"Municipal",0
"National Religious",4
"Nongovernmental Organizations",15.6
"Parties",61.4
"Police",382.4
"Protestors",31.4
"Provincial",0
"Radicals",37.4
"Rebel",47.4
"Social",106.5
"Sunni",328.3
"Unidentified Forces",226.4
