"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",0
"Dissident",0
"Elections Ministry",10
"Exiles",0
"General Population",0
"Government",11
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",12
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",22
"Medical",0
"Military",5.2
"Muslim",18
"National Religious",0
"Nongovernmental Organization (International)",11
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",6
"Refugees",0
"Separatists",0
"Social",17
"State Media",0
