"TSectors","Intensity"
"Agricultural",0
"Business",9.5
"Christian",0
"Criminals",192.5
"Dissident",148.5
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",442.1
"Human Rights IGOs",17.5
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",8.5
"Marines",0
"Media",7.5
"Military",15.5
"Municipal",7.5
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",3.5
"Police",163.3
"Protestors",0
"Radicals",28.5
"Rebel",23.5
"Separatists",0
"Social",115.9
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",127.1
