"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",9.6
"Defense",13.4
"Dissident",227.1
"Education",0
"Far Left",141
"Far Right",12
"General Population",526.3
"Government",178.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",8
"Insurgents",121.2
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",36
"Marines",0
"Media",17
"Medical",0
"Military",444
"Municipal",0
"National Ethnic Minority",0
"National Religious",8
"Nongovernmental Organizations",22
"Parties",34
"Police",0
"Protestors",4
"Provincial",0
"Rebel",0
"Social",35
"South American Indigenous",19
"Unidentified Forces",78.6
