"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",14.9
"Christian",0
"Criminals",132.9
"Dissident",511.1
"Education",308.7
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",525.6
"Government",177.4
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",145.7
"Labor",14.9
"Lower House",0
"Medical",22.4
"Military",20.9
"Military Intelligence",11.9
"Muslim",0
"National Religious",0
"Parties",7.3
"Police",157.3
"Protestors",0
"Radicals",0
"Rebel",41.9
"Separatists",0
"Social",615.9
"State Owned Enterprises",18.9
"State-Owned Heavy Industrial",0
"Unidentified Forces",47.4
