"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",52
"Dissident",109
"Education",59.6
"Executive",3.2
"Fundamentalist",12
"General Population",401
"Government",645.2
"Ideological",0
"Insurgents",0
"Intelligence Ministry",0
"International Religious",137.6
"Judicial",12
"Labor",0
"Legal",0
"Legislative",0
"Local",33
"Media",26
"Medical",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",4
"Police",0
"Protestors",16
"Provincial",0
"Radicals",0
"Rebel",0
"Social",559.6
"Sunni",228.1
"Unidentified Forces",194
