"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",18.6
"Army Headquarters",0
"Business",8.6
"Catholic",0
"Communist",0
"Criminals",31.6
"Dissident",33.6
"Education",11.8
"Elite",0
"Ethnic NGOs",0
"General Population",96.8
"Government",28.8
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",11.6
"Media",0
"Medical",0
"Military",14.6
"National",0
"National Religious",16.6
"Navy",0
"Nongovernmental Organization (International)",16.6
"Organized Violent",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",108.4
"South American Indigenous",0
"Unidentified Forces",18.6
