"TSectors","Intensity"
"Agricultural",0
"Buddhist",29.7
"Business",25.7
"Criminals",85.7
"Dissident",114.7
"Education",0
"Exiles",0
"Finance",0
"General Population",129.3
"Government",0
"Human Rights IGOs",32.7
"Human Rights NGOs",26.1
"Ideological",0
"International Ethnic",0
"International Religious",29.7
"Local",29.7
"Media",22.9
"Medical",35.7
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",34.7
"Protestors",35.7
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",316.8
"State Media",0
"Unidentified Forces",0
"Uyghur",0
