"TSectors","Intensity"
"(National) Minor Party",0
"Army",14.2
"Catholic",0
"Criminals",40.2
"Dissident",5.2
"Education",0
"Executive Office",2.4
"General Population",0
"Government",48.2
"Government Major Party (In Government)",9.2
"Human Rights IGOs",11.7
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",45.2
"International Religious",0
"Kurd (Ethnic Group)",336.2
"Labor",5.2
"Legal",7.2
"Local",0
"Media",10.2
"Military",327.7
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",39.4
"Police",56.2
"Protestors",9.2
"Radicals",0
"Rebel",5.2
"Refugees",0
"Separatists",42.4
"Social",91.7
"Unidentified Forces",0
