"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",65.8
"Defense",0
"Dissident",103.2
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",0
"Government Major Party (In Government)",64.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",52.8
"International Religious",57.8
"Labor",0
"Media",0
"Medical",0
"Military",92.1
"Muslim",0
"National Religious",86.8
"Nongovernmental Organization (International)",53.8
"Nongovernmental Organizations",0
"Police",60.8
"Protestors",13.8
"Radicals",0
"Rebel",36.8
"Refugees",0
"Separatists",53.8
"Social",182.1
"State Media",0
