"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",10.5
"Criminals",22.5
"Defense",0
"Dissident",46
"Education",0
"Elite",15.2
"Executive",0
"General Population",0
"Government",334.9
"Intelligence Ministry",0
"Interior",0
"International Religious",15.8
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",38.3
"Legal",17.5
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",63.1
"Nongovernmental Organizations",0
"Parties",44.5
"Police",0
"Protestors",18.5
"Provincial",0
"Radicals",34.5
"Rebel",54.5
"Social",555.5
"Sunni",0
"Unidentified Forces",71.5
