"TSectors","Intensity"
"Agriculture",0
"Business",46.6
"Catholic",0
"Criminals",34.6
"Dissident",57.4
"Education",4.8
"Exiles",0
"Food Ministry",0
"General Population",573.1
"Government",230.8
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",66.2
"Labor Ministry",0
"Media",6
"Medical",11
"Military",4.7
"Military Intelligence",0
"Muslim",7
"National Religious",0
"Nongovernmental Organization (International)",9
"Nongovernmental Organizations",0
"Police",21.3
"Protestors",15
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",875.6
"Unidentified Forces",22
