"TSectors","Intensity"
"Agricultural",0
"Business",10
"Christian",0
"Criminals",69
"Dissident",29
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",285.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",0
"Marines",0
"Media",3
"Military",13.6
"Municipal",0
"National Religious",4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",5
"Police",0
"Protestors",25
"Radicals",0
"Rebel",0
"Separatists",0
"Social",1.2
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
