"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",0
"Business",35.7
"Center Right",0
"Centrist",23.7
"Criminals",0
"Dissident",114.7
"Education",16.9
"Executive",0
"General Population",0
"Government",0
"Human Rights IGOs",50.7
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",87.7
"Labor",0
"Local",24.7
"Media",27.7
"Medical",0
"Military",0
"Muslim",26.9
"National Religious",103.7
"News",23.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",33.7
"Parties",47.3
"Police",43.7
"Protestors",32.7
"Provincial",0
"Radicals",0
"Rebel",60.3
"Social",392.6
"Unidentified Forces",76.3
