"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",236.4
"Education",21.5
"Executive Office",12.4
"General Population",88.6
"Government",228.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",195
"International Religious",15.4
"Kurd (Ethnic Group)",382.4
"Labor",11.4
"Legal",0
"Local",0
"Media",16.8
"Military",120.4
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",37.8
"Police",0
"Protestors",2.4
"Radicals",0
"Rebel",14.4
"Refugees",0
"Separatists",0
"Social",160.4
"Unidentified Forces",24.4
