"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",10.9
"Catholic",0
"Communist",0
"Criminals",30.9
"Dissident",32.9
"Education",0
"Elite",12.4
"Ethnic NGOs",0
"General Population",107.5
"Government",31.9
"Government Major Party (In Government)",0
"Human Rights NGOs",1.9
"Intelligence Ministry",0
"Justice",0
"Legal",3.9
"Media",1.9
"Medical",0
"Military",7.9
"National",0
"National Religious",3.9
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Social",139.7
"South American Indigenous",0
"Unidentified Forces",6.9
