"TSectors","Intensity"
"(National) Major Party",14.8
"Agricultural",2
"Business",112.5
"Criminals",192.5
"Dissident",285.6
"Education",0
"General Population",0
"Government",1041.5
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",26.6
"Ideological",9
"Insurgents",13
"International Religious",71.8
"Kashmiri",0
"Labor",25.4
"Legislative",2.8
"Media",21.6
"Medical",2
"Military",36.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",18
"Nongovernmental Organizations",60.5
"Opposition Major Party (Out Of Government)",54.6
"Parties",141.3
"Police",134.2
"Protestors",44.5
"Radicals",31
"Rebel",69.7
"Separatists",36
"Sikh",2
"Social",4243.9
"Unidentified Forces",206.6
