"TSectors","Intensity"
"(National) Major Party",3.4
"Agricultural",3.8
"Buddhist",0
"Business",12.2
"Criminals",4.8
"Dissident",3.8
"Education",31.8
"Elite",0
"Exiles",0
"General Population",223.2
"Government",211.8
"Government Major Party (In Government)",4.8
"Human Rights IGOs",10.8
"Human Rights NGOs",0
"Insurgents",0
"International Religious",11.8
"Judicial",4.8
"Labor",4.8
"Legislative",0
"Media",4.8
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",20.8
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",42.4
"Police",0
"Protestors",78.9
"Radicals",0
"Rebel",0
"Social",0.8
"Unidentified Forces",0
