"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",76.4
"Education",12.4
"Executive Office",0
"General Population",0
"Government",25
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",1.4
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",28
"Labor",0
"Legal",3.4
"Local",0
"Media",0
"Military",5.4
"Municipal",0
"Muslim",3.4
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",1.6
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",91.4
"Unidentified Forces",12.4
