"TSectors","Intensity"
"Agricultural",6
"Buddhist",0
"Business",0
"Criminals",72
"Dissident",71
"Education",0
"Exiles",0
"Finance",0
"General Population",312.5
"Government",27.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",4
"Media",18
"Medical",2
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",133
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",151.6
"Protestors",53.2
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",217.1
"State Media",0
"Unidentified Forces",0
"Uyghur",0
