"TSectors","Intensity"
"Army",0.5
"Business",24.5
"Center Left",7.5
"Christian",0
"Criminals",31.5
"Dissident",88.5
"Education",3.5
"Elections Ministry",0.5
"Entertainment",0
"Far Right",12
"Food Ministry",0
"General Population",77.1
"Government",8.1
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",5.5
"Labor",5.5
"Lower House",0
"Medical",0
"Military",131.3
"Military Intelligence",3.5
"Muslim",0
"National Religious",0
"Parties",0.9
"Police",125.1
"Protestors",0.5
"Radicals",0
"Rebel",0
"Separatists",0
"Social",585.1
"State Owned Enterprises",2.5
"State-Owned Heavy Industrial",0
"Unidentified Forces",44.5
