"TSectors","Intensity"
"Agricultural",24.8
"Business",41.8
"Catholic",0
"Criminals",174.8
"Dissident",62.8
"Education",21.8
"Entertainment",0
"Environment Ministry",0
"General Population",168.7
"Government",192.5
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",27.8
"Legislative",25.3
"Local",0
"Media",27.8
"Medical",0
"Military",62.8
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",29.8
"Nongovernmental Organizations",22.4
"Police",0
"Protestors",54.8
"Provincial",0
"Rebel",0
"Refugees",0
"Social",184.5
"Television Entertainment",0
"Unidentified Forces",35.8
"Upper House",17.8
