"TSectors","Intensity"
"Agriculture",0
"Business",24.2
"Catholic",0
"Criminals",57.4
"Dissident",0
"Education",17.4
"Exiles",0
"Food Ministry",0
"General Population",351.8
"Government",91.3
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",20.4
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",19.5
"Labor Ministry",0
"Media",6
"Medical",11.4
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",29.2
"Protestors",15
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",17.4
"Unidentified Forces",19.4
