"TSectors","Intensity"
"Agricultural",0
"Business",22.6
"Christian",5.4
"Criminals",0
"Dissident",89.4
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",44.2
"Human Rights IGOs",11.4
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",0
"Marines",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",5.4
"Police",17.4
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",29.4
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
