"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",128.3
"Criminals",533.4
"Dissident",68.7
"Education",0
"General Population",2465.4
"Government",539.7
"Government Major Party (In Government)",74
"Human Rights IGOs",52.6
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",1.8
"Kashmiri",0
"Labor",84.7
"Legislative",61.5
"Media",39.8
"Medical",31.1
"Military",65.8
"Muslim",5.3
"National Religious",20
"Nongovernmental Organization (International)",80
"Nongovernmental Organizations",31.8
"Opposition Major Party (Out Of Government)",99.4
"Parties",132.9
"Police",307.1
"Protestors",57.6
"Radicals",0
"Rebel",62.5
"Separatists",17.2
"Sikh",20
"Social",3038.6
"Unidentified Forces",88.6
