"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",23.7
"Business",28.7
"Center Right",25.7
"Centrist",20.3
"Criminals",150.7
"Dissident",70.9
"Education",0
"Executive",0
"General Population",527.2
"Government",108.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",148.3
"Labor",0
"Local",0
"Media",22.9
"Medical",0
"Military",140.1
"Muslim",27.7
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",17.7
"Police",191.7
"Protestors",0
"Provincial",23.7
"Radicals",0
"Rebel",33.7
"Social",65.7
"Unidentified Forces",245.7
