"TSectors","Intensity"
"Army",0
"Business",26
"Center Left",16
"Christian",0
"Criminals",27
"Dissident",62
"Education",0
"Elections Ministry",7
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",231.7
"Government",182.9
"Government Major Party (In Government)",7
"Human Rights NGOs",0
"Insurgents",0
"International Religious",15.4
"Labor",0
"Lower House",0
"Medical",0
"Military",18
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Parties",19.6
"Police",0
"Protestors",17
"Radicals",0
"Rebel",0
"Separatists",48
"Social",184.5
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",0
