"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",38.2
"Dissident",59.5
"Education",0
"Exiles",4.6
"Far Left",0
"Fundamentalist",0
"General Population",259
"Government",1.80000000000001
"Human Rights IGOs",21.2
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",4.6
"Media",1
"Military",85.5
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",9
"Police",11.5
"Protestors",12.2
"Radicals",0
"Radio News",0
"Rebel",10
"Social",10
"State-Owned Science",0
"Sunni",9
"Unidentified Forces",0
