"TSectors","Intensity"
"Agriculture",0
"Business",884
"Catholic",0
"Criminals",938.4
"Dissident",933.4
"Education",931.5
"Exiles",0
"Food Ministry",0
"General Population",1271.4
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",864.2
"Labor Ministry",0
"Media",931.6
"Medical",910.5
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",922
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",929.6
"Provincial Party",929.4
"Radicals",0
"Rebel",0
"Refugees",0
"Social",1203.3
"Unidentified Forces",929.4
