"TSectors","Intensity"
"Agriculture",0
"Business",38.5
"Catholic",0
"Criminals",82.3
"Dissident",77.5
"Education",31.5
"Exiles",0
"Food Ministry",0
"General Population",279.2
"Government",85.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",34.5
"Labor Ministry",0
"Media",41.5
"Medical",26.5
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",64.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",33.5
"Police",62
"Protestors",51.5
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",25.1
"Social",366.8
"Unidentified Forces",41.5
