"TSectors","Intensity"
"Agricultural",0
"Business",29.6
"Christian",43.6
"Criminals",0
"Dissident",42.6
"Education",20.6
"Elections Ministry",0
"Exiles",0
"General Population",178
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",30.6
"Labor",0
"Legal",24.6
"Marines",0
"Media",29.6
"Military",12.8
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",19.6
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",34.6
"Social",0
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
