"TSectors","Intensity"
"Agricultural",25
"Business",11.4
"Christian",0
"Criminals",71
"Dissident",26
"Education",17
"Elections Ministry",9
"Exiles",0
"General Population",225.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",4
"Labor",14
"Legal",0
"Marines",0
"Media",52
"Military",14
"Municipal",3.6
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",3
"Police",80.6
"Protestors",15
"Radicals",9
"Rebel",6
"Separatists",25
"Social",5
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",62
