"TSectors","Intensity"
"Agricultural",0
"Business",11
"Catholic",0
"Criminals",0
"Dissident",42.6
"Education",9
"Entertainment",0
"Environment Ministry",0
"General Population",201
"Government",114.9
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",13
"Legislative",20.1
"Local",0
"Media",9
"Medical",0
"Military",0
"Municipal",9
"Muslim",9
"National Religious",0
"Nilotic",17
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",25.5
"Protestors",11.6
"Provincial",7
"Rebel",0
"Refugees",11
"Social",473.8
"Television Entertainment",0
"Unidentified Forces",16
"Upper House",0
