"TSectors","Intensity"
"(National) Major Party",35
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",23
"Dissident",114
"Education",0
"Elite",11
"Exiles",8
"General Population",195.4
"Government",57
"Government Major Party (In Government)",0
"Human Rights IGOs",24
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",15
"Legislative",0
"Media",15.2
"Medical",16
"Military",11
"Municipal",0
"Muslim",11
"National Religious",0
"Nongovernmental Organization (International)",26
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",6
"Parties",8
"Police",41
"Protestors",4
"Radicals",0
"Rebel",0
"Social",162
"Unidentified Forces",0
