"TSectors","Intensity"
"(National) Minor Party",23.4
"Agricultural",0
"Business",25.3
"Criminals",0
"Defense",0
"Dissident",107.4
"Education",0
"Far Left",55.3
"Far Right",0
"General Population",90.1
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",34.6
"Insurgents",59.4
"International Ethnic",0
"Labor",0
"Legislative",26.4
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",238.4
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",51.4
"Police",19.4
"Protestors",0
"Provincial",0
"Rebel",76.4
"Social",124.4
"South American Indigenous",0
"Unidentified Forces",20.2
