"TSectors","Intensity"
"(National) Minor Party",15
"Agricultural",0
"Business",0
"Center Right",1
"Communist",0
"Criminals",54
"Dissident",0
"Education",0
"Elite",7
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",156.6
"General Population",0
"Government",13.8
"Human Rights IGOs",0
"Ideological",5
"Insurgents",0
"Judicial",14
"Labor",0
"Legal",3
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",21
"Provincial",0
"Rebel",0
"Social",61.7
"Transportation Business",0
"Unidentified Forces",0
