"TSectors","Intensity"
"Agricultural",31
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",108
"Education",18.6
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",107.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",36
"Labor",30
"Labor NGOs",0
"Legal",0
"Media",0
"Military",19
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",49
"Nongovernmental Organizations",40.2
"Police",25
"Protestors",41
"Radicals",0
"Radio News",0
"Rebel",0
"Social",25.4
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
