"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",6.8
"Communist",35.8
"Criminals",16.8
"Dissident",0
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",82.8
"Government",0.399999999999999
"Human Rights IGOs",0
"Ideological",6.8
"Insurgents",0
"Judicial",8.8
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",6.8
"Military",15.8
"Municipal",18.8
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",52.8
"Protestors",0
"Provincial",0
"Rebel",0
"Social",6.8
"Transportation Business",0
"Unidentified Forces",0
