"TSectors","Intensity"
"Agricultural",0
"Business",43.4
"Catholic",0
"Criminals",24
"Dissident",19.5
"Education",0
"Entertainment",34
"Environment Ministry",0
"General Population",251.1
"Government",54.5
"Human Rights NGOs",0
"International Religious",0
"Justice",4
"Labor",24
"Legal",0
"Legislative",16.1
"Local",0
"Media",36.4
"Medical",0
"Military",4
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",8.4
"Police",20.2
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",86.4
"Television Entertainment",33.4
"Unidentified Forces",5
"Upper House",0
