"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",51
"Education",19
"Elite",21.5
"Executive",0
"Executive Office",0
"General Population",198
"Government",285.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",10
"Labor",11
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",21.5
"Protestors",42.1
"Provincial",0
"Radicals",0
"Rebel",65
"Separatists",0
"Shia",0
"Social",19
"Unidentified Forces",91
