"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",59
"Dissident",34.6
"Education",6.6
"Elections Ministry",0
"Exiles",0
"General Population",158.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",4
"Labor",3
"Legal",0
"Marines",0
"Media",0
"Military",22.6
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",3
"Nongovernmental Organizations",0
"Police",14.6
"Protestors",12
"Radicals",0
"Rebel",0
"Separatists",0
"Social",68.3
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
