"TSectors","Intensity"
"Agricultural",47.8
"Banned Parties",0
"Business",29.2
"Criminals",0
"Defense",0
"Dissident",188.9
"Education",14.2
"Elite",0
"Executive",0
"General Population",0
"Government",1008.3
"Intelligence Ministry",0
"Interior",0
"International Religious",0
"Judicial",1.6
"Kurd (Ethnic Group)",0
"Labor",23.6
"Legal",14.6
"Legislative",0
"Local",0
"Media",12.2
"Medical",0
"Military",0
"Muslim",23.6
"National Religious",0
"Nongovernmental Organizations",0
"Parties",8.2
"Police",0
"Protestors",0
"Provincial",17.6
"Radicals",0
"Rebel",0
"Social",920.1
"Sunni",0
"Unidentified Forces",767.9
