"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",63.4
"Dissident",0
"Education",51.2
"Elections Ministry",3.4
"Exiles",0
"General Population",155.2
"Human Rights IGOs",2.4
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",3.4
"International Religious",17.4
"Labor",0
"Legal",5.4
"Marines",0
"Media",5.4
"Military",0
"Municipal",0
"National Religious",5.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",33.4
"Protestors",3.4
"Radicals",0
"Rebel",28.4
"Separatists",0
"Social",0
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
