"TSectors","Intensity"
"(National) Major Party",23.4
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",22.2
"Dissident",45.2
"Education",21.2
"General Population",168.3
"Government",12.9
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",47.6
"Intelligence Ministry",0
"International Ethnic",18.8
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",22.8
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",27.2
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",11.2
"Refugees",101.2
"Social",28.2
"Unidentified Forces",18.8
"Women",0
