"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0.4
"Communist",0
"Criminals",38.8
"Dissident",26.3
"Education",0
"Environment Ministry",0
"General Population",175.4
"Government",60.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",8.2
"Legislative",3.8
"Media",8.2
"Medical",0
"Military",0
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",31.8
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",34
"Transportation Business",0
"Unidentified Forces",0
"Women",0
