"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",7.9
"Criminals",52
"Dissident",236.6
"Education",28.3
"Exiles",0
"Finance",15
"General Population",627.1
"Government",321.5
"Human Rights IGOs",21.8
"Human Rights NGOs",33.4
"Ideological",0
"International Ethnic",51.8
"International Religious",0
"Local",0
"Media",10.4
"Medical",20
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",22.8
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",21.8
"Separatists",7.4
"Social",32.8
"State Media",0
"Unidentified Forces",21.8
"Uyghur",0
