"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",124.9
"Dissident",0
"Education",0
"Elite",23.1
"Ethnic NGOs",0
"General Population",125.3
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",40.9
"Media",0
"Medical",0
"Military",62.9
"National",0
"National Religious",36.9
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",68.9
"Protestors",37.1
"Radicals",0
"Rebel",0
"Social",134
"South American Indigenous",0
"Unidentified Forces",44.9
