"TSectors","Intensity"
"Agricultural",6.4
"Business",0
"Catholic",6.4
"Criminals",6.4
"Dissident",38.4
"Education",7.4
"Entertainment",0
"Environment Ministry",0
"General Population",91.5
"Government",93.4
"Human Rights NGOs",0
"International Religious",0
"Justice",3.6
"Labor",0
"Legal",0
"Legislative",28.2
"Local",3.4
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",4.4
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",3
"Refugees",0
"Social",43.4
"Television Entertainment",5.4
"Unidentified Forces",0
"Upper House",0
