"TSectors","Intensity"
"(National) Major Party",0
"Army",32.4
"Business",42.2
"Criminals",75.4
"Dissident",351
"Education",0
"Executive",31.4
"Fundamentalist",0
"General Population",652.1
"Government",687.7
"Ideological",667.5
"Insurgents",0
"Intelligence Ministry",109.4
"International Religious",0
"Judicial",29.4
"Labor",0
"Legal",29
"Legislative",23.4
"Local",0
"Media",30.4
"Medical",0
"Military",0
"Municipal",34.4
"National Religious",50.4
"Nongovernmental Organizations",51.4
"Parties",18.1
"Police",103.6
"Protestors",2.4
"Provincial",0
"Radicals",0
"Rebel",99.4
"Social",337.3
"Sunni",0
"Unidentified Forces",197.4
