"TSectors","Intensity"
"(National) Major Party",7
"Agricultural",0
"Arab",0
"Beja",0
"Business",7
"Criminals",0
"Dissident",27.6
"Education",2.6
"General Population",16.4
"Government",103
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",37.5
"Media",7
"Military",16.6
"National Ethnic",16
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",2
"Police",22.6
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",19
"Refugees",0
"Social",23.6
"Unidentified Forces",15.6
"Women",0
