"TSectors","Intensity"
"Agricultural",0
"Business",32.9
"Christian",0
"Criminals",0
"Dissident",65.7
"Education",0
"Elections Ministry",56.7
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",45.7
"Ideological",0
"Insurgents",61.7
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",51.7
"Marines",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",43.7
"Nongovernmental Organizations",0
"Police",0
"Protestors",42.1
"Radicals",0
"Rebel",63.7
"Separatists",28.7
"Social",110.7
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",56.7
