"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",174
"Education",0
"Elite",0
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",17
"Exiles",0
"General Population",0
"Government",379.8
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",90
"Municipal",0
"Nongovernmental Organization (International)",16.9
"Nongovernmental Organizations",0
"Police",103.1
"Protestors",0
"Provincial",0
"Rebel",0
"Social",384
"Transportation Business",0
"Unidentified Forces",0
